순번,연도,관할기관,이름,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액,,
12284,2016,정부공직자윤리위원회,김연,충청남도 의회,의원,채무,"-48,543",0,"-17,319","-31,224",,
12285,2016,정부공직자윤리위원회,김연,충청남도 의회,의원,고지거부 및 등록제외사항,489,0,489,0,,
12286,2016,정부공직자윤리위원회,김연,충청남도 의회,의원,총계,"61,420","76,702","61,323","76,799",,
12287,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,토지,"30,777",0,0,"30,777",,
12288,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,건물,"2,690",0,0,"2,690",,
12289,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"26,000",0,0,"26,000",,
12290,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,예금,"7,612",0,0,"7,612",,
12291,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,채무,"-58,661",0,0,"-58,661",,
12292,2016,정부공직자윤리위원회,김용필,충청남도 의회,의원,총계,"8,418",0,0,"8,418",,
12293,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,토지,"280,533","17,330",0,"297,863",,
12294,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,건물,"4,175,678","69,071","7,037","4,237,712",,
12295,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"57,023","59,880","57,023","59,880",,
12296,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,예금,"696,993","140,748","386,915","450,826",,
12297,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,유가증권,"70,000",0,0,"70,000",,
12298,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,채무,"-462,918","-62,623","-261,307","-264,234",,
12299,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,회원권,"70,240",0,0,"70,240",,
12300,2016,정부공직자윤리위원회,김원태,충청남도 의회,의원,총계,"4,887,549","224,406","189,668","4,922,287",,
12301,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,토지,"1,099,817","698,231","203,832","1,594,216",,
12302,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,건물,"1,179,129",0,0,"1,179,129",,
12303,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"30,000","10,000","4,000","36,000",,
12304,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,예금,"361,898","184,390","179,696","366,592",,
12305,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,유가증권,131,23,0,154,,
12306,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,채무,"-1,200,043","-285,949","-6,120","-1,479,872",,
12307,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,회원권,"12,000",0,0,"12,000",,
12308,2016,정부공직자윤리위원회,김응규,충청남도 의회,의원,총계,"1,482,932","606,695","381,408","1,708,219",,
12309,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,토지,"187,558","3,551",0,"191,109",,
12310,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,건물,"312,407","91,200",324,"403,283",,
12311,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"28,780",0,"5,080","23,700",,
12312,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,예금,"252,803","47,278","81,592","218,489",,
12313,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,유가증권,"98,615","240,185","98,524","240,276",,
12314,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,채권,"383,400","75,000","2,254","456,146",,
12315,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,채무,"-121,590","-296,975","-3,215","-415,350",,
12316,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0,,
12317,2016,정부공직자윤리위원회,김종문,충청남도 의회,의원,총계,"1,141,973","160,239","184,559","1,117,653",,
12318,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,토지,"1,589,964","558,213",148,"2,148,029",,
12319,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,건물,"537,322",0,0,"537,322",,
12320,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,예금,"1,020,210","265,598","401,585","884,223",,
12321,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,유가증권,"616,000","37,131",0,"653,131",,
12322,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,채무,"-235,002","-245,850",0,"-480,852",,
12323,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,회원권,"15,000",0,0,"15,000",,
12324,2016,정부공직자윤리위원회,김종필,충청남도 의회,의원,총계,"3,543,494","615,092","401,733","3,756,853",,
12325,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,토지,"335,309","8,072","1,879","341,502",,
12326,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,건물,"1,596,907",0,0,"1,596,907",,
12327,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"31,862",0,"14,812","17,050",,
12328,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,예금,"89,269","15,289","3,133","101,425",,
12329,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,유가증권,126,0,11,115,,
12330,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,채무,"-1,569,054","-631,703","-518,292","-1,682,465",,
12331,2016,정부공직자윤리위원회,김홍열,충청남도 의회,의원,총계,"484,419","-608,342","-498,457","374,534",,
12332,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,건물,"150,000",0,0,"150,000",,
12333,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0,"13,000",0,"13,000",,
12334,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,예금,"94,857","14,479","32,965","76,371",,
12335,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,채무,"-80,000","-84,800",0,"-164,800",,
12336,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0,,
12337,2016,정부공직자윤리위원회,류병국,충청남도 의회,의원,총계,"164,857","-57,321","32,965","74,571",,
12338,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,토지,"163,464","6,870",0,"170,334",,
12339,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,건물,"148,170","5,210",0,"153,380",,
12340,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"24,000",0,"10,250","13,750",,
12341,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,예금,"328,698","248,977","231,551","346,124",,
12342,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,유가증권,"5,133",0,0,"5,133",,
12343,2016,정부공직자윤리위원회,맹정호,충청남도 의회,의원,총계,"669,465","261,057","241,801","688,721",,
12344,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,토지,"109,269","6,270",0,"115,539",,
12345,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,건물,"718,000","14,000","79,000","653,000",,
12346,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"41,784",0,"18,527","23,257",,
12347,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,예금,"780,430","731,857","656,133","856,154",,
12348,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,유가증권,"27,600","2,298",0,"29,898",,
12349,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,채무,"-220,000","-50,000","-20,000","-250,000",,
12350,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0,,
12351,2016,정부공직자윤리위원회,백낙구,충청남도 의회,의원,총계,"1,457,083","704,425","733,660","1,427,848",,
12352,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,토지,"66,518","1,877",0,"68,395",,
12353,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,건물,"229,768",0,"6,293","223,475",,
12354,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"12,920","18,500","2,840","28,580",,
12355,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,예금,"88,564","19,403","11,707","96,260",,
12356,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,유가증권,299,0,2,297,,
12357,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,채무,"-256,985","-41,011","-35,438","-262,558",,
12358,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,비영리법인에의한 출연재산,,,,,,
12359,2016,정부공직자윤리위원회,서형달,충청남도 의회,의원,총계,"141,084","-1,231","-14,596","154,449",,
12360,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,토지,"134,230","3,632",0,"137,862",,
12361,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,건물,"326,000",0,0,"326,000",,
12362,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,200",0,100,"7,100",,
12363,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,예금,"281,784","84,971","56,003","310,752",,
12364,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0,,
12365,2016,정부공직자윤리위원회,송덕빈,충청남도 의회,의원,총계,"749,214","88,603","56,103","781,714",,
12366,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,토지,"5,993,996","162,249","40,248","6,115,997",,
12367,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,건물,"2,755,908","2,328","347,922","2,410,314",,
12368,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,490","11,250","4,150","13,590",,
12369,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,예금,"880,518","307,556","418,813","769,261",,
12370,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,채무,"-2,664,946","-1,175,495","-1,078,797","-2,761,644",,
12371,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,회원권,"6,017",0,"3,517","2,500",,
12372,2016,정부공직자윤리위원회,신재원,충청남도 의회,의원,총계,"6,977,983","-692,112","-264,147","6,550,018",,
12373,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,토지,"247,776","25,031",0,"272,807",,
12374,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,건물,"195,577","130,397","120,000","205,974",,
12375,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"46,282","49,545","18,782","77,045",,
12376,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,예금,"139,511","50,948","63,853","126,606",,
12377,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,채무,"-474,792","-54,480","-84,573","-444,699",,
12378,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0,,
12379,2016,정부공직자윤리위원회,오배근,충청남도 의회,의원,총계,"154,354","201,441","118,062","237,733",,
12380,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,토지,"459,611",0,"459,611",0,,
12381,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,건물,"625,000",0,0,"625,000",,
12382,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,619",0,"2,010","15,609",,
12383,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,현금,0,"20,000",0,"20,000",,
12384,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,예금,"27,784","15,175","3,467","39,492",,
12385,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,유가증권,532,199,0,731,,
12386,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,채무,"-682,790","-346,751","-675,790","-353,751",,
12387,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,고지거부 및 등록제외사항,"947,330",0,"947,330",0,,
12388,2016,정부공직자윤리위원회,오인철,충청남도 의회,의원,총계,"1,395,086","-311,377","736,628","347,081",,
