순번,연도,관할기관,이름,소속,직위,구분,종전가액,증가액,감소액,현재가액
3667,2014,정부공직자윤리위원회,강대임,미래창조과학부 한국표준과학연구원,원장,총계,"559,391","56,106","35,103","580,394"
3668,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,건물,"1,003,084",0,"174,000","829,084"
3669,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,000",0,0,"20,000"
3670,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,예금,"1,743,203","682,576","450,802","1,974,977"
3671,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,유가증권,"112,100","7,324","51,362","68,062"
3672,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,회원권,"55,000","57,000","55,000","57,000"
3673,2014,정부공직자윤리위원회,김승조,미래창조과학부 한국항공우주연구원,원장,총계,"2,933,387","746,900","731,164","2,949,123"
3674,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,토지,"1,349,352","109,902",283,"1,458,971"
3675,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,건물,"1,359,517",0,"176,209","1,183,308"
3676,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,500",0,"1,540","15,960"
3677,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,예금,"2,299,233","1,140,602","898,205","2,541,630"
3678,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,유가증권,"275,601",594,"177,945","98,250"
3679,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,채무,"-3,300",0,0,"-3,300"
3680,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,회원권,"49,000",0,"7,000","42,000"
3681,2014,정부공직자윤리위원회,장호남,미래창조과학부 산업기술연구회,이사장,총계,"5,346,903","1,251,098","1,261,182","5,336,819"
3682,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,토지,"92,460","3,873",0,"96,333"
3683,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,건물,"616,407",0,"38,000","578,407"
3684,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,670",0,"1,160","19,510"
3685,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,예금,"213,873","121,991","80,642","255,222"
3686,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,유가증권,"63,957","8,060",123,"71,894"
3687,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,채무,"-285,093","-15,050","-14,360","-285,783"
3688,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,고지거부 및 등록제외사항,0,0,0,0
3689,2014,정부공직자윤리위원회,우효섭,미래창조과학부 한국건설기술연구원,원장,총계,"722,274","118,874","105,565","735,583"
3690,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,토지,"500,314",0,0,"500,314"
3691,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,건물,"1,456,383",0,0,"1,456,383"
3692,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,130",0,0,"5,130"
3693,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,예금,"232,150","8,700",0,"240,850"
3694,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,유가증권,"13,859",339,197,"14,001"
3695,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,채권,"20,000",0,0,"20,000"
3696,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,채무,"-913,974",0,"-1,551","-912,423"
3697,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,회원권,"7,790",0,0,"7,790"
3698,2014,정부공직자윤리위원회,이기우,미래창조과학부 한국에너지기술연구원,원장,총계,"1,321,652","9,039","-1,354","1,332,045"
3699,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,토지,"180,276","20,389",0,"200,665"
3700,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,건물,"313,000","4,200","8,000","309,200"
3701,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,030",0,"3,420","21,610"
3702,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,예금,"1,527,886","526,711","473,215","1,581,382"
3703,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,유가증권,"10,629",300,"2,377","8,552"
3704,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,채무,"-230,000",0,0,"-230,000"
3705,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,회원권,"81,000",0,0,"81,000"
3706,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,고지거부 및 등록제외사항,0,0,0,0
3707,2014,정부공직자윤리위원회,김호용,미래창조과학부 한국전기연구원,원장,총계,"1,907,821","551,600","487,012","1,972,409"
3708,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,토지,"54,707",0,0,"54,707"
3709,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,건물,"1,162,436",0,0,"1,162,436"
3710,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,예금,"272,121","166,824","3,142","435,803"
3711,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,유가증권,"168,968","26,437","168,968","26,437"
3712,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,채권,0,"100,000",0,"100,000"
3713,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,채무,"-225,000",0,0,"-225,000"
3714,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,고지거부 및 등록제외사항,0,0,0,0
3715,2014,정부공직자윤리위원회,김규한,미래창조과학부 한국지질자원연구원,원장,총계,"1,433,232","293,261","172,110","1,554,383"
3716,2014,정부공직자윤리위원회,홍순만,미래창조과학부 한국철도기술연구원,원장,건물,"1,966,000",0,"80,000","1,886,000"
3717,2014,정부공직자윤리위원회,홍순만,미래창조과학부 한국철도기술연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"22,060","6,080","3,000","25,140"
3718,2014,정부공직자윤리위원회,홍순만,미래창조과학부 한국철도기술연구원,원장,예금,"112,493","23,404","4,885","131,012"
3719,2014,정부공직자윤리위원회,홍순만,미래창조과학부 한국철도기술연구원,원장,채무,"-500,000",0,0,"-500,000"
3720,2014,정부공직자윤리위원회,홍순만,미래창조과학부 한국철도기술연구원,원장,총계,"1,600,553","29,484","87,885","1,542,152"
3721,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,건물,"668,000","10,000","48,000","630,000"
3722,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"8,100",0,510,"7,590"
3723,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,예금,"1,306,183","975,925","854,481","1,427,627"
3724,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,채권,"97,000",0,"10,000","87,000"
3725,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,채무,"-230,000",0,0,"-230,000"
3726,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,금 및 백금,"17,977",0,"4,127","13,850"
3727,2014,정부공직자윤리위원회,김재현,미래창조과학부 한국화학연구원,원장,총계,"1,867,260","985,925","917,118","1,936,067"
3728,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,토지,"99,694","6,491",155,"106,030"
3729,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,건물,"315,000","3,500","16,000","302,500"
3730,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,450",0,0,"4,450"
3731,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,예금,"182,403","46,471","13,834","215,040"
3732,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,유가증권,103,30,0,133
3733,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,채무,"-335,708","-35,071","-5,863","-364,916"
3734,2014,정부공직자윤리위원회,김흥남,미래창조과학부 한국전자통신연구원,원장,총계,"265,942","21,421","24,126","263,237"
3735,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,토지,"24,000",0,0,"24,000"
3736,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,건물,"2,168,000",0,0,"2,168,000"
3737,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"8,570",0,0,"8,570"
3738,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,예금,"1,623,309","729,314","795,011","1,557,612"
3739,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,채무,"-670,000",0,0,"-670,000"
3740,2014,정부공직자윤리위원회,김희중,미래창조과학부 한국나노기술원,원장,총계,"3,153,879","729,314","795,011","3,088,182"
3741,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,토지,"35,313","2,584",0,"37,897"
3742,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,건물,"1,234,160","1,175","60,106","1,175,229"
3743,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0,"5,130",0,"5,130"
3744,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,예금,"1,331,034","915,242","792,483","1,453,793"
3745,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,채무,"-30,000",0,0,"-30,000"
3746,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,회원권,"60,000",0,0,"60,000"
3747,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,고지거부 및 등록제외사항,0,0,0,0
3748,2014,정부공직자윤리위원회,조무제,미래창조과학부 울산과학기술대학교,총장,총계,"2,630,507","924,131","852,589","2,702,049"
