순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
14830,2015,정부공직자윤리위원회,김병우,충청북도교육청,교육감,총계,"-564,851 ","9,116 ","-1,087,168 ","531,433 "
14831,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,토지,"86,229 ","2,056 ",0 ,"88,285 "
14832,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,건물,"580,509 ","15,000 ",400 ,"595,109 "
14833,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,100 ","42,080 ","5,100 ","42,080 "
14834,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,예금,"442,157 ","76,419 ","230,320 ","288,256 "
14835,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,채권,0 ,"100,000 ",0 ,"100,000 "
14836,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,채무,"-240,452 ","-224,000 ","-1,268 ","-463,184 "
14837,2015,정부공직자윤리위원회,김지철,충청남도교육청,교육감,총계,"873,543 ","11,555 ","234,552 ","650,546 "
14838,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,토지,"138,252 ",165 ,"6,270 ","132,147 "
14839,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,건물,"171,000 ","2,000 ","7,000 ","166,000 "
14840,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,220 ",0 ,280 ,"18,940 "
14841,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,예금,"299,102 ","64,796 ","29,394 ","334,504 "
14842,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,유가증권,"3,586 ",724 ,614 ,"3,696 "
14843,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,채무,"-82,000 ",0 ,"-70,000 ","-12,000 "
14844,2015,정부공직자윤리위원회,김승환,전라북도교육청,교육감,총계,"549,160 ","67,685 ","-26,442 ","643,287 "
14845,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,토지,"68,883 ","1,712 ",0 ,"70,595 "
14846,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,건물,"279,449 ",78 ,"9,406 ","270,121 "
14847,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"54,780 ",0 ,"8,580 ","46,200 "
14848,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,예금,"376,563 ","101,128 ","114,686 ","363,005 "
14849,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,유가증권,"25,219 ",0 ,"8,217 ","17,002 "
14850,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,채권,0 ,"200,000 ",0 ,"200,000 "
14851,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,채무,"-358,803 ","-339,263 ","-268,803 ","-429,263 "
14852,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,회원권,"5,000 ",0 ,0 ,"5,000 "
14853,2015,정부공직자윤리위원회,장만채,전라남도교육청,교육감,총계,"451,091 ","-36,345 ","-127,914 ","542,660 "
14854,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,토지,"746,076 ","88,615 ","1,766 ","832,925 "
14855,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,건물,"42,800 ",700 ,0 ,"43,500 "
14856,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,750 ",0 ,"13,750 ","6,000 "
14857,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,예금,"425,551 ","166,609 ","387,123 ","205,037 "
14858,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
14859,2015,정부공직자윤리위원회,이영우,경상북도교육청,교육감,총계,"1,234,177 ","255,924 ","402,639 ","1,087,462 "
14860,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,토지,0 ,"11,400 ",0 ,"11,400 "
14861,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,건물,"40,200 ","38,549 ",0 ,"78,749 "
14862,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,000 ",0 ,"2,000 ","9,000 "
14863,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,예금,"43,839 ","51,536 ","23,618 ","71,757 "
14864,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,채무,"-180,749 ","-317,499 ","-32,610 ","-465,638 "
14865,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,비영리법인에의한 출연재산,,,,
14866,2015,정부공직자윤리위원회,박종훈,경상남도교육청,교육감,총계,"-85,710 ","-216,014 ","-6,992 ","-294,732 "
14867,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,건물,"67,000 ","78,000 ",0 ,"145,000 "
14868,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"8,000 ",0 ,600 ,"7,400 "
14869,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,예금,"178,825 ","32,328 ","47,640 ","163,513 "
14870,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,채권,0 ,"45,000 ",0 ,"45,000 "
14871,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,채무,"-50,000 ","-171,523 ","-6,091 ","-215,432 "
14872,2015,정부공직자윤리위원회,이석문,제주특별자치도교육청,교육감,총계,"203,825 ","-16,195 ","42,149 ","145,481 "
14873,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,토지,"554,190 ",0 ,"554,190 ",0 
14874,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,건물,"985,000 ","13,000 ",0 ,"998,000 "
14875,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"12,770 ",0 ,"3,270 ","9,500 "
14876,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,예금,"1,899,046 ","1,042,296 ","135,334 ","2,806,008 "
14877,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,회원권,"90,000 ","34,000 ","10,000 ","114,000 "
14878,2015,대법원공직자윤리위원회,양승태,대법원,대법원장,총계,"3,541,006 ","1,089,296 ","702,794 ","3,927,508 "
14879,2015,대법원공직자윤리위원회,민일영,대법원,대법관,토지,"230,715 ","13,912 ",0 ,"244,627 "
14880,2015,대법원공직자윤리위원회,민일영,대법원,대법관,건물,"953,404 ","71,000 ","20,000 ","1,004,404 "
14881,2015,대법원공직자윤리위원회,민일영,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,210 ","25,750 ","2,810 ","43,150 "
14882,2015,대법원공직자윤리위원회,민일영,대법원,대법관,예금,"516,135 ","628,444 ","18,700 ","1,125,879 "
14883,2015,대법원공직자윤리위원회,민일영,대법원,대법관,유가증권,"40,443 ",0 ,"40,443 ",0 
14884,2015,대법원공직자윤리위원회,민일영,대법원,대법관,채무,"-171,177 ","-440,000 ","-57,173 ","-554,004 "
14885,2015,대법원공직자윤리위원회,민일영,대법원,대법관,총계,"1,589,730 ","299,106 ","24,780 ","1,864,056 "
14886,2015,대법원공직자윤리위원회,이인복,대법원,대법관,건물,"1,034,214 ","50,000 ",0 ,"1,084,214 "
14887,2015,대법원공직자윤리위원회,이인복,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"16,280 ",0 ,"2,090 ","14,190 "
14888,2015,대법원공직자윤리위원회,이인복,대법원,대법관,예금,"143,374 ","59,315 ","31,562 ","171,127 "
14889,2015,대법원공직자윤리위원회,이인복,대법원,대법관,유가증권,230 ,37 ,0 ,267 
14890,2015,대법원공직자윤리위원회,이인복,대법원,대법관,채무,"-604,479 ","-59,863 ","-29,285 ","-635,057 "
14891,2015,대법원공직자윤리위원회,이인복,대법원,대법관,고지거부 및 등록제외사항,,,,
14892,2015,대법원공직자윤리위원회,이인복,대법원,대법관,총계,"589,619 ","49,489 ","4,367 ","634,741 "
14893,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,건물,"2,216,000 ","72,000 ","50,000 ","2,238,000 "
14894,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,170 ",,"1,540 ","13,630 "
14895,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,예금,"490,531 ","48,456 ","3,002 ","535,985 "
14896,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,채무,"-599,781 ","-30,000 ","-19,781 ","-610,000 "
14897,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,회원권,0 ,"20,000 ",0 ,"20,000 "
14898,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,고지거부 및 등록제외사항,"6,135 ",0 ,"6,135 ",0 
14899,2015,대법원공직자윤리위원회,이상훈,대법원,대법관,총계,"2,128,055 ","110,456 ","40,896 ","2,197,615 "
14900,2015,대법원공직자윤리위원회,박병대,법원행정처,법원행정처장(대법관),토지,"25,752 ",0 ,"25,752 ",0 
14901,2015,대법원공직자윤리위원회,박병대,법원행정처,법원행정처장(대법관),건물,"824,000 ","32,000 ",0 ,"856,000 "
14902,2015,대법원공직자윤리위원회,박병대,법원행정처,법원행정처장(대법관),부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,380 ",0 ,160 ,"2,220 "
14903,2015,대법원공직자윤리위원회,박병대,법원행정처,법원행정처장(대법관),예금,"475,790 ","110,230 ","13,128 ","572,892 "
14904,2015,대법원공직자윤리위원회,박병대,법원행정처,법원행정처장(대법관),총계,"1,327,922 ","142,230 ","39,040 ","1,431,112 "
14905,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,건물,"2,928,530 ","1,100,896 ","800,000 ","3,229,426 "
14906,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"31,960 ",0 ,"3,720 ","28,240 "
14907,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,예금,"1,325,281 ","173,657 ","252,100 ","1,246,838 "
14908,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,유가증권,"12,495 ",17 ,"2,361 ","10,151 "
14909,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,채무,"-543,000 ",0 ,0 ,"-543,000 "
14910,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,회원권,"115,640 ","3,800 ",0 ,"119,440 "
14911,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,고지거부 및 등록제외사항,,,,
14912,2015,대법원공직자윤리위원회,김용덕,대법원,대법관,총계,"3,870,906 ","1,278,370 ","1,058,181 ","4,091,095 "
14913,2015,대법원공직자윤리위원회,박보영,대법원,대법관,토지,"130,034 ","6,299 ",771 ,"135,562 "
14914,2015,대법원공직자윤리위원회,박보영,대법원,대법관,건물,"545,000 ","3,000 ","12,000 ","536,000 "
14915,2015,대법원공직자윤리위원회,박보영,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,830 ",0 ,400 ,"2,430 "
14916,2015,대법원공직자윤리위원회,박보영,대법원,대법관,예금,"303,692 ","108,338 ","76,415 ","335,615 "
14917,2015,대법원공직자윤리위원회,박보영,대법원,대법관,채권,"300,000 ",0 ,0 ,"300,000 "
14918,2015,대법원공직자윤리위원회,박보영,대법원,대법관,채무,"-521,197 ",0 ,"-31,146 ","-490,051 "
14919,2015,대법원공직자윤리위원회,박보영,대법원,대법관,총계,"760,359 ","117,637 ","58,440 ","819,556 "
14920,2015,대법원공직자윤리위원회,고영한,대법원,대법관,토지,"363,639 ","1,145 ",945 ,"363,839 "
14921,2015,대법원공직자윤리위원회,고영한,대법원,대법관,건물,"1,997,849 ","209,900 ","57,650 ","2,150,099 "
14922,2015,대법원공직자윤리위원회,고영한,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,340 ",0 ,480 ,"3,860 "
14923,2015,대법원공직자윤리위원회,고영한,대법원,대법관,예금,"236,409 ","48,244 ","25,459 ","259,194 "
14924,2015,대법원공직자윤리위원회,고영한,대법원,대법관,채무,"-543,382 ","-160,725 ","-2,340 ","-701,767 "
14925,2015,대법원공직자윤리위원회,고영한,대법원,대법관,총계,"2,058,855 ","98,564 ","82,194 ","2,075,225 "
14926,2015,대법원공직자윤리위원회,김창석,대법원,대법관,토지,0 ,"90,356 ",0 ,"90,356 "
14927,2015,대법원공직자윤리위원회,김창석,대법원,대법관,건물,"440,000 ","30,100 ","44,000 ","426,100 "
14928,2015,대법원공직자윤리위원회,김창석,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,030 ",0 ,"1,340 ","8,690 "
14929,2015,대법원공직자윤리위원회,김창석,대법원,대법관,예금,"202,349 ","65,266 ","2,527 ","265,088 "
14930,2015,대법원공직자윤리위원회,김창석,대법원,대법관,고지거부 및 등록제외사항,"210,562 ",0 ,"210,562 ",0 
14931,2015,대법원공직자윤리위원회,김창석,대법원,대법관,총계,"862,941 ","185,722 ","258,429 ","790,234 "
14932,2015,대법원공직자윤리위원회,김신,대법원,대법관,건물,"316,000 ",0 ,"16,000 ","300,000 "
14933,2015,대법원공직자윤리위원회,김신,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,290 ",0 ,990 ,"5,300 "
14934,2015,대법원공직자윤리위원회,김신,대법원,대법관,예금,"635,593 ","33,762 ","180,431 ","488,924 "
14935,2015,대법원공직자윤리위원회,김신,대법원,대법관,채무,"-367,020 ","-60,939 ","-269,654 ","-158,305 "
14936,2015,대법원공직자윤리위원회,김신,대법원,대법관,총계,"590,863 ","-27,177 ","-72,233 ","635,919 "
14937,2015,대법원공직자윤리위원회,김소영,대법원,대법관,건물,"672,000 ","45,000 ",0 ,"717,000 "
14938,2015,대법원공직자윤리위원회,김소영,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0 ,"10,000 ",0 ,"10,000 "
14939,2015,대법원공직자윤리위원회,김소영,대법원,대법관,예금,"538,405 ","26,723 ","93,721 ","471,407 "
14940,2015,대법원공직자윤리위원회,김소영,대법원,대법관,채권,0 ,"30,000 ",0 ,"30,000 "
14941,2015,대법원공직자윤리위원회,김소영,대법원,대법관,회원권,"36,000 ","1,500 ",0 ,"37,500 "
14942,2015,대법원공직자윤리위원회,김소영,대법원,대법관,고지거부 및 등록제외사항,,,,
14943,2015,대법원공직자윤리위원회,김소영,대법원,대법관,총계,"1,246,405 ","113,223 ","93,721 ","1,265,907 "
14944,2015,대법원공직자윤리위원회,조희대,대법원,대법관,건물,"1,269,000 ","300,000 ","582,000 ","987,000 "
14945,2015,대법원공직자윤리위원회,조희대,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,730 ",0 ,"1,670 ","14,060 "
14946,2015,대법원공직자윤리위원회,조희대,대법원,대법관,예금,"126,823 ","341,970 ","82,597 ","386,196 "
14947,2015,대법원공직자윤리위원회,조희대,대법원,대법관,유가증권,"3,800 ",0 ,0 ,"3,800 "
14948,2015,대법원공직자윤리위원회,조희대,대법원,대법관,채무,"-595,182 ",0 ,"-25,182 ","-570,000 "
14949,2015,대법원공직자윤리위원회,조희대,대법원,대법관,고지거부 및 등록제외사항,,,,
14950,2015,대법원공직자윤리위원회,조희대,대법원,대법관,총계,"820,171 ","641,970 ","641,085 ","821,056 "
14951,2015,대법원공직자윤리위원회,권순일,대법원,대법관,토지,"551,430 ","25,641 ",0 ,"577,071 "
14952,2015,대법원공직자윤리위원회,권순일,대법원,대법관,건물,"976,000 ",0 ,"48,000 ","928,000 "
14953,2015,대법원공직자윤리위원회,권순일,대법원,대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,700 ",0 ,0 ,"4,700 "
14954,2015,대법원공직자윤리위원회,권순일,대법원,대법관,예금,"809,831 ","90,315 ","144,166 ","755,980 "
14955,2015,대법원공직자윤리위원회,권순일,대법원,대법관,회원권,"210,300 ",0 ,0 ,"210,300 "
14956,2015,대법원공직자윤리위원회,권순일,대법원,대법관,고지거부 및 등록제외사항,"31,561 ",0 ,"31,561 ",0 
14957,2015,대법원공직자윤리위원회,권순일,대법원,대법관,총계,"2,583,822 ","115,956 ","223,727 ","2,476,051 "
14958,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,토지,"861,939 ","18,080 ",0 ,"880,019 "
14959,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,건물,"1,960,000 ","130,000 ","64,000 ","2,026,000 "
14960,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"23,420 ",0 ,"3,090 ","20,330 "
14961,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,예금,"1,124,792 ","105,015 ","35,603 ","1,194,204 "
14962,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,채무,"-970,920 ","-80,000 ",-920 ,"-1,050,000 "
14963,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,고지거부 및 등록제외사항,"170,324 ",0 ,"170,324 ",0 
14964,2015,대법원공직자윤리위원회,신영철,대법원,(전)대법관,총계,"3,169,555 ","173,095 ","272,097 ","3,070,553 "
14965,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,건물,"928,000 ",0 ,"32,000 ","896,000 "
14966,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,870 ",0 ,120 ,"6,750 "
14967,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,예금,"84,835 ","50,138 ","2,508 ","132,465 "
14968,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,유가증권,"3,791 ",0 ,"3,764 ",27 
14969,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,채권,"11,180 ",0 ,"11,180 ",0 
14970,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,채무,"-246,516 ",0 ,"-34,764 ","-211,752 "
14971,2015,대법원공직자윤리위원회,강민구,부산지방법원,법원장,총계,"788,160 ","50,138 ","14,808 ","823,490 "
14972,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,토지,"1,093,735 ","36,466 ",0 ,"1,130,201 "
14973,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,건물,"1,040,000 ",0 ,"48,000 ","992,000 "
14974,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"37,340 ",0 ,"3,670 ","33,670 "
14975,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,예금,"1,242,831 ","420,521 ","34,410 ","1,628,942 "
14976,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,유가증권,"114,966 ","53,378 ",0 ,"168,344 "
14977,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,채무,"-65,952 ",0 ,"-59,297 ","-6,655 "
14978,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,회원권,"57,000 ",0 ,0 ,"57,000 "
14979,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
14980,2015,대법원공직자윤리위원회,강승준,서울고등법원,부장판사,총계,"3,519,920 ","510,365 ","26,783 ","4,003,502 "
14981,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,토지,"7,880 ",409 ,0 ,"8,289 "
14982,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,건물,"1,376,000 ",,"40,000 ","1,336,000 "
14983,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,예금,"1,387,615 ","213,628 ","34,109 ","1,567,134 "
14984,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,유가증권,"450,000 ",0 ,0 ,"450,000 "
14985,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,회원권,"362,000 ","20,000 ",0 ,"382,000 "
14986,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
14987,2015,대법원공직자윤리위원회,강영수,서울고등법원,부장판사,총계,"3,583,495 ","234,037 ","74,109 ","3,743,423 "
14988,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,건물,"760,000 ","4,000 ","4,000 ","760,000 "
14989,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"26,060 ",0 ,"4,790 ","21,270 "
14990,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,예금,"702,744 ","121,451 ","181,703 ","642,492 "
14991,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,유가증권,"1,390 ",318 ,0 ,"1,708 "
14992,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,채무,"-100,000 ","-3,051 ",0 ,"-103,051 "
14993,2015,대법원공직자윤리위원회,강영호,특허법원,법원장,총계,"1,390,194 ","122,718 ","190,493 ","1,322,419 "
14994,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,건물,"1,864,000 ","20,000 ","56,000 ","1,828,000 "
14995,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,380 ","49,100 ","11,380 ","49,100 "
14996,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,예금,"947,654 ","46,701 ","248,400 ","745,955 "
14997,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,채무,"-706,943 ",-646 ,"-53,868 ","-653,721 "
14998,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,회원권,"67,340 ","46,000 ",0 ,"113,340 "
14999,2015,대법원공직자윤리위원회,강형주,법원행정처,법원행정처차장,총계,"2,183,431 ","161,155 ","261,912 ","2,082,674 "
15000,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,건물,"1,506,994 ","4,000 ",0 ,"1,510,994 "
15001,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"22,810 ",0 ,"11,310 ","11,500 "
15002,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,예금,"1,755,170 ","42,634 ","62,959 ","1,734,845 "
15003,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,유가증권,"68,910 ","12,533 ","24,100 ","57,343 "
15004,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15005,2015,대법원공직자윤리위원회,고의영,서울고등법원,부장판사,총계,"3,353,884 ","59,167 ","98,369 ","3,314,682 "
15006,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,토지,"13,630 ",563 ,0 ,"14,193 "
15007,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,건물,"793,937 ","40,769 ","27,000 ","807,706 "
15008,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,670 ",0 ,"1,480 ","5,190 "
15009,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,예금,"275,794 ","110,870 ","1,206 ","385,458 "
15010,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,채권,"50,000 ",0 ,"50,000 ",0 
15011,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,채무,"-281,832 ","-12,223 ","-34,011 ","-260,044 "
15012,2015,대법원공직자윤리위원회,곽종훈,서울고등법원,부장판사,총계,"858,199 ","139,979 ","45,675 ","952,503 "
15013,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,건물,"750,334 ","333,305 ","37,000 ","1,046,639 "
15014,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"38,840 ",0 ,"5,020 ","33,820 "
15015,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,예금,"1,885,095 ","70,812 ","313,897 ","1,642,010 "
15016,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,유가증권,"276,335 ",0 ,0 ,"276,335 "
15017,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,채무,"-3,140 ",0 ,"-3,140 ",0 
15018,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,고지거부 및 등록제외사항,,,,
15019,2015,대법원공직자윤리위원회,구남수,부산고등법원,부장판사,총계,"2,947,464 ","404,117 ","352,777 ","2,998,804 "
15020,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,토지,"10,329 ",0 ,0 ,"10,329 "
15021,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,건물,"1,460,000 ",0 ,0 ,"1,460,000 "
15022,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"26,100 ",0 ,"1,500 ","24,600 "
15023,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,예금,"146,039 ","36,327 ","5,189 ","177,177 "
15024,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,채무,"-344,825 ","-3,980 ","-29,915 ","-318,890 "
15025,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,고지거부 및 등록제외사항,,,,
15026,2015,대법원공직자윤리위원회,구연모,법원공무원교육원,교육원장,총계,"1,297,643 ","32,347 ","-23,226 ","1,353,216 "
15027,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,건물,"1,406,000 ",0 ,0 ,"1,406,000 "
15028,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"12,290 ",0 ,560 ,"11,730 "
15029,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,예금,"1,255,207 ","398,956 ","301,800 ","1,352,363 "
15030,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,유가증권,"23,391 ",0 ,"4,697 ","18,694 "
15031,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,채무,"-420,000 ",0 ,0 ,"-420,000 "
15032,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,고지거부 및 등록제외사항,,,,
15033,2015,대법원공직자윤리위원회,권기훈,사법연수원,수석교수,총계,"2,276,888 ","398,956 ","307,057 ","2,368,787 "
15034,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,토지,"95,553 ",0 ,0 ,"95,553 "
15035,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,건물,"391,000 ","150,000 ","60,000 ","481,000 "
15036,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,020 ","36,790 ","3,020 ","36,790 "
15037,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,예금,"257,305 ","29,208 ","70,999 ","215,514 "
